id,FTID,belongtoDevice,Function,Location,Device,Type,description,voltage,current,resistance,isSocket,isSetPoint,isSensePoint
1739,=Q01+S1-B10:X1.4,Q01+S1-B10,Q01,S1,B10,Unknown,X1.4,0,0,0,0,0,0
1740,=A02+K1.B1-X21-X21.1M:23,A02+K1.B1-X21-X21.1M,A02,K1.B1,X21-X21.1M,Terminal_Point,23,0,0,0,1,0,0
1741,=A02+K1.B1-X21-X21.1F:24,A02+K1.B1-X21-X21.1F,A02,K1.B1,X21-X21.1F,Terminal_Point,24,0,0,0,1,0,0
1742,=Q01+K1.B1-W5(-P2):X3:1,Q01+K1.B1-W5(-P2),Q01,K1.B1,W5(-P2),Unknown,X3:1,0,0,0,0,0,0
1743,=Q01+S1-B10:X1.3,Q01+S1-B10,Q01,S1,B10,Unknown,X1.3,0,0,0,0,0,0
1744,=A02+K1.B1-X21-X21.1M:24,A02+K1.B1-X21-X21.1M,A02,K1.B1,X21-X21.1M,Terminal_Point,24,0,0,0,1,0,0
1748,=Q01+S1-N4:X0.1,Q01+S1-N4,Q01,S1,N4,Unknown,X0.1,0,0,0,0,0,0
1752,=Q01+S1-N4:X0.2,Q01+S1-N4,Q01,S1,N4,Unknown,X0.2,0,0,0,0,0,0
1753,=Q01+K1.D2-X2:3,Q01+K1.D2-X2,Q01,K1.D2,X2,Terminal_Point,3,0,0,0,0,0,0
1755,=Q01+K1.D2-X2:PE,Q01+K1.D2-X2,Q01,K1.D2,X2,Terminal_Point,PE,0,0,0,0,0,0
1756,=Q01+S1-N4:X0.PE,Q01+S1-N4,Q01,S1,N4,Unknown,X0.PE,0,0,0,0,0,0
1761,=Q01+S1-N4:X5.1,Q01+S1-N4,Q01,S1,N4,Unknown,X5.1,0,0,0,0,0,0
1762,=Q01+S1-E2:1,Q01+S1-E2,Q01,S1,E2,Unknown,1,0,0,0,0,0,0
1763,=Q01+S1-N4:X5.S,Q01+S1-N4,Q01,S1,N4,Unknown,X5.S,0,0,0,0,0,0
1764,=Q01+S1-E2:S,Q01+S1-E2,Q01,S1,E2,Unknown,S,0,0,0,0,0,0
1765,=Q01+S1-N4:X6.1,Q01+S1-N4,Q01,S1,N4,Unknown,X6.1,0,0,0,0,0,0
1767,=Q01+S1-N4:X6.S,Q01+S1-N4,Q01,S1,N4,Unknown,X6.S,0,0,0,0,0,0
1769,=Q01+S1-N4:X1.CASE,Q01+S1-N4,Q01,S1,N4,Unknown,X1.CASE,0,0,0,0,0,0
1770,=Q01+I1-W353,Q01+I1-W353,Q01,I1,W353,Unknown,,0,0,0,0,0,0
1771,=A02+K1.B1-X21-X21.3M:1,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,1,0,0,0,1,0,0
1772,=Q01+S1-N4:X1.1,Q01+S1-N4,Q01,S1,N4,Unknown,X1.1,0,0,0,0,0,0
1773,=Q01+K1.B1-A7:9,Q01+K1.B1-A7,Q01,K1.B1,A7,Unknown,9,0,0,0,0,0,0
1774,=A02+K1.B1-X21-X21.3F:1,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,1,0,0,0,1,0,0
1775,=A02+K1.B1-X21-X21.3M:2,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,2,0,0,0,1,0,0
1776,=Q01+S1-N4:X1.2,Q01+S1-N4,Q01,S1,N4,Unknown,X1.2,0,0,0,0,0,0
1777,=A02+K1.B1-X21-X21.3F:2,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,2,0,0,0,1,0,0
1779,=A02+K1.B1-X21-X21.3M:3,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,3,0,0,0,1,0,0
1780,=Q01+S1-N4:X1.3,Q01+S1-N4,Q01,S1,N4,Unknown,X1.3,0,0,0,0,0,0
1781,=Q01+K1.B1-A7:10,Q01+K1.B1-A7,Q01,K1.B1,A7,Unknown,10,0,0,0,0,0,0
1782,=A02+K1.B1-X21-X21.3F:3,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,3,0,0,0,1,0,0
1783,=A02+K1.B1-X21-X21.3M:4,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,4,0,0,0,1,0,0
1784,=Q01+S1-N4:X1.4,Q01+S1-N4,Q01,S1,N4,Unknown,X1.4,0,0,0,0,0,0
1785,=A02+K1.B1-X21-X21.3F:4,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,4,0,0,0,1,0,0
1787,=A02+K1.B1-X21-X21.3M:5,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,5,0,0,0,1,0,0
1788,=Q01+S1-N4:X1.5,Q01+S1-N4,Q01,S1,N4,Unknown,X1.5,0,0,0,0,0,0
1789,=Q01+K1.B1-A7:11,Q01+K1.B1-A7,Q01,K1.B1,A7,Unknown,11,0,0,0,0,0,0
1790,=A02+K1.B1-X21-X21.3F:5,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,5,0,0,0,1,0,0
1791,=A02+K1.B1-X21-X21.3M:6,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,6,0,0,0,1,0,0
1792,=Q01+S1-N4:X1.6,Q01+S1-N4,Q01,S1,N4,Unknown,X1.6,0,0,0,0,0,0
1793,=A02+K1.B1-X21-X21.3F:6,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,6,0,0,0,1,0,0
1795,=A02+K1.B1-X21-X21.3M:7,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,7,0,0,0,1,0,0
1796,=Q01+S1-N4:X1.7,Q01+S1-N4,Q01,S1,N4,Unknown,X1.7,0,0,0,0,0,0
1797,=Q01+K1.B1-A7:2,Q01+K1.B1-A7,Q01,K1.B1,A7,Unknown,2,0,0,0,0,0,0
1798,=A02+K1.B1-X21-X21.3F:7,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,7,0,0,0,1,0,0
1799,=A02+K1.B1-X21-X21.3M:8,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,8,0,0,0,1,0,0
1800,=Q01+S1-N4:X1.9,Q01+S1-N4,Q01,S1,N4,Unknown,X1.9,0,0,0,0,0,0
1801,=Q01+K1.B1-A7:3,Q01+K1.B1-A7,Q01,K1.B1,A7,Unknown,3,0,0,0,0,0,0
1802,=A02+K1.B1-X21-X21.3F:8,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,8,0,0,0,1,0,0
1803,=A02+K1.B1-X21-X21.3M:9,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,9,0,0,0,1,0,0
1804,=Q01+S1-N4:X1.8,Q01+S1-N4,Q01,S1,N4,Unknown,X1.8,0,0,0,0,0,0
1806,=A02+K1.B1-X21-X21.3F:9,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,9,0,0,0,1,0,0
1809,=A02+K1.B1-X21-X21.3M:10,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,10,0,0,0,1,0,0
1810,=Q01+S1-N4-X2:3,Q01+S1-N4-X2,Q01,S1,N4-X2,Unknown,3,0,0,0,0,0,0
1811,=Q01+K1.B1-A3:3,Q01+K1.B1-A3,Q01,K1.B1,A3,Unknown,3,0,0,0,0,0,0
1812,=A02+K1.B1-X21-X21.3F:10,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,10,0,0,0,1,0,0
1813,=A02+K1.B1-X21-X21.3M:11,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,11,0,0,0,1,0,0
1814,=Q01+S1-N4-X2:4,Q01+S1-N4-X2,Q01,S1,N4-X2,Unknown,4,0,0,0,0,0,0
1815,=Q01+K1.B1-A3:4,Q01+K1.B1-A3,Q01,K1.B1,A3,Unknown,4,0,0,0,0,0,0
1816,=A02+K1.B1-X21-X21.3F:11,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,11,0,0,0,1,0,0
1817,=A02+K1.B1-X21-X21.3M:12,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,12,0,0,0,1,0,0
1818,=Q01+S1-N4-X2:7,Q01+S1-N4-X2,Q01,S1,N4-X2,Unknown,7,0,0,0,0,0,0
1819,=Q01+K1.B1-A3:7,Q01+K1.B1-A3,Q01,K1.B1,A3,Unknown,7,0,0,0,0,0,0
1820,=A02+K1.B1-X21-X21.3F:12,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,12,0,0,0,1,0,0
1821,=A02+K1.B1-X21-X21.3M:13,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,13,0,0,0,1,0,0
1822,=Q01+S1-N4-X2:8,Q01+S1-N4-X2,Q01,S1,N4-X2,Unknown,8,0,0,0,0,0,0
1823,=Q01+K1.B1-A3:8,Q01+K1.B1-A3,Q01,K1.B1,A3,Unknown,8,0,0,0,0,0,0
1824,=A02+K1.B1-X21-X21.3F:13,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,13,0,0,0,1,0,0
1825,=A02+K1.B1-X21-X21.3M:14,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,14,0,0,0,1,0,0
1826,=Q01+S1-N4-X2:1,Q01+S1-N4-X2,Q01,S1,N4-X2,Unknown,1,0,0,0,0,0,0
1827,=Q01+K1.B1-A2:3,Q01+K1.B1-A2,Q01,K1.B1,A2,Unknown,3,0,0,0,0,0,0
1828,=A02+K1.B1-X21-X21.3F:14,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,14,0,0,0,1,0,0
1829,=A02+K1.B1-X21-X21.3M:15,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,15,0,0,0,1,0,0
1830,=Q01+S1-N4-X2:2,Q01+S1-N4-X2,Q01,S1,N4-X2,Unknown,2,0,0,0,0,0,0
1831,=Q01+K1.B1-A2:4,Q01+K1.B1-A2,Q01,K1.B1,A2,Unknown,4,0,0,0,0,0,0
1832,=A02+K1.B1-X21-X21.3F:15,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,15,0,0,0,1,0,0
1833,=A02+K1.B1-X21-X21.3M:16,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,16,0,0,0,1,0,0
1834,=Q01+S1-N4-X2:5,Q01+S1-N4-X2,Q01,S1,N4-X2,Unknown,5,0,0,0,0,0,0
1835,=Q01+K1.B1-A2:7,Q01+K1.B1-A2,Q01,K1.B1,A2,Unknown,7,0,0,0,0,0,0
1836,=A02+K1.B1-X21-X21.3F:16,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,16,0,0,0,1,0,0
1837,=A02+K1.B1-X21-X21.3M:17,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,17,0,0,0,1,0,0
1838,=Q01+S1-N4-X2:6,Q01+S1-N4-X2,Q01,S1,N4-X2,Unknown,6,0,0,0,0,0,0
1839,=Q01+K1.B1-A2:8,Q01+K1.B1-A2,Q01,K1.B1,A2,Unknown,8,0,0,0,0,0,0
1840,=A02+K1.B1-X21-X21.3F:17,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,17,0,0,0,1,0,0
1841,=Q01+I1-W454:Schirm,Q01+I1-W454,Q01,I1,W454,Unknown,Schirm,0,0,0,0,0,0
1842,=Q01+S1-N4:X2.CASE,Q01+S1-N4,Q01,S1,N4,Unknown,X2.CASE,0,0,0,0,0,0
1843,=Q01+K1-W454:Schirm,Q01+K1-W454,Q01,K1,W454,Unknown,Schirm,0,0,0,0,0,0
1845,=Q01+S1-E2:X1.CASE,Q01+S1-E2,Q01,S1,E2,Unknown,X1.CASE,0,0,0,0,0,0
1846,=Q01+I1-W159,Q01+I1-W159,Q01,I1,W159,Unknown,,0,0,0,0,0,0
1847,=A02+K1.B1-X21-X21.3M:18,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,18,0,0,0,1,0,0
1848,=Q01+S1-E2:X1.1,Q01+S1-E2,Q01,S1,E2,Unknown,X1.1,0,0,0,0,0,0
1849,=A02+K1.B1-X21-X21.3M:19,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,19,0,0,0,1,0,0
1850,=Q01+S1-E2:X1.2,Q01+S1-E2,Q01,S1,E2,Unknown,X1.2,0,0,0,0,0,0
1851,=A02+K1.B1-X21-X21.3M:20,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,20,0,0,0,1,0,0
1852,=Q01+S1-E2:X1.3,Q01+S1-E2,Q01,S1,E2,Unknown,X1.3,0,0,0,0,0,0
1853,=A02+K1.B1-X21-X21.3M:21,A02+K1.B1-X21-X21.3M,A02,K1.B1,X21-X21.3M,Terminal_Point,21,0,0,0,1,0,0
1854,=Q01+S1-E2:X1.4,Q01+S1-E2,Q01,S1,E2,Unknown,X1.4,0,0,0,0,0,0
1855,=Q01+K1.G1-N5:X3A.1,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X3A.1,0,0,0,0,0,0
1856,=A02+K1.B1-X21-X21.3F:18,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,18,0,0,0,1,0,0
1857,=Q01+K1.B1-X9:35:4,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,35:4,0,0,0,0,0,0
1858,=Q01+K1.G1-N5:X0.+24V,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X0.+24V,0,0,0,0,0,0
1859,=Q01+K1.G1-N5:X3A.2,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X3A.2,0,0,0,0,0,0
1860,=A02+K1.B1-X21-X21.3F:19,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,19,0,0,0,1,0,0
1861,=Q01+K1.B1-X9:36:5,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,36:5,0,0,0,0,0,0
1862,=Q01+K1.G1-N5:X0.GND,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X0.GND,0,0,0,0,0,0
1863,=Q01+K1.G1-N5:X3B.2,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X3B.2,0,0,0,0,0,0
1864,=A02+K1.B1-X21-X21.3F:20,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,20,0,0,0,1,0,0
1866,=Q01+K1.G1-N5:X0.PE,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X0.PE,0,0,0,0,0,0
1867,=Q01+K1.G1-N5:X3B.1,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X3B.1,0,0,0,0,0,0
1868,=A02+K1.B1-X21-X21.3F:21,A02+K1.B1-X21-X21.3F,A02,K1.B1,X21-X21.3F,Terminal_Point,21,0,0,0,1,0,0
1869,=Q01+K1.B1-A8:1,Q01+K1.B1-A8,Q01,K1.B1,A8,Unknown,1,0,0,0,0,0,0
1870,=Q01+K1.G1-N5:X1.9,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X1.9,0,0,0,0,0,0
1871,=Q01+K1-W461,Q01+K1-W461,Q01,K1,W461,Unknown,,0,0,0,0,0,0
1872,=Q01+K1.G1-N5:X1.CASE,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X1.CASE,0,0,0,0,0,0
1873,=Q01+K1.B1-X9:37:4,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,37:4,0,0,0,0,0,0
1874,=Q01+K1.G1-N5:X2.E+,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X2.E+,0,0,0,0,0,0
1875,=Q01+K1.B1-A7:12,Q01+K1.B1-A7,Q01,K1.B1,A7,Unknown,12,0,0,0,0,0,0
1876,=Q01+K1.B1-X9:37:3,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,37:3,0,0,0,0,0,0
1878,=Q01+K1.B1-X9:38:2,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,38:2,0,0,0,0,0,0
1879,=Q01+K1.B1-A7:5,Q01+K1.B1-A7,Q01,K1.B1,A7,Unknown,5,0,0,0,0,0,0
1880,=Q01+K1.B1-X9:39:3,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,39:3,0,0,0,0,0,0
1882,=Q01+K1.B1-X9:40:2,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,40:2,0,0,0,0,0,0
1883,=Q01+K1-W362,Q01+K1-W362,Q01,K1,W362,Unknown,,0,0,0,0,0,0
1885,=Q01+K1.B1-A8:3,Q01+K1.B1-A8,Q01,K1.B1,A8,Unknown,3,0,0,0,0,0,0
1886,=Q01+K1.G1-N5:X1.10,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X1.10,0,0,0,0,0,0
1887,=Q01+K1.B1-A8:5,Q01+K1.B1-A8,Q01,K1.B1,A8,Unknown,5,0,0,0,0,0,0
1888,=Q01+K1.G1-N5:X1.11,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X1.11,0,0,0,0,0,0
1889,=Q01+K1.B1-A8:7,Q01+K1.B1-A8,Q01,K1.B1,A8,Unknown,7,0,0,0,0,0,0
1890,=Q01+K1.G1-N5:X1.12,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X1.12,0,0,0,0,0,0
1893,=Q01+K1.B1-X9:38:5,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,38:5,0,0,0,0,0,0
1894,=Q01+K1.G1-N5:X2.E-,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X2.E-,0,0,0,0,0,0
1895,=Q01+K1.B1-X9:39:4,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,39:4,0,0,0,0,0,0
1896,=Q01+K1.G1-N5:X2.NO,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X2.NO,0,0,0,0,0,0
1897,=Q01+K1.B1-X9:40:5,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,40:5,0,0,0,0,0,0
1898,=Q01+K1.G1-N5:X2.COM,Q01+K1.G1-N5,Q01,K1.G1,N5,Unknown,X2.COM,0,0,0,0,0,0
1899,=Q01+K1.B1-A9:14,Q01+K1.B1-A9,Q01,K1.B1,A9,Unknown,14,0,0,0,0,0,0
1900,=Q01+K1.B1-K7:12,Q01+K1.B1-K7,Q01,K1.B1,K7,Unknown,12,0,0,0,0,0,0
1901,=A02+K1.B1-X21-X21.4M:1,A02+K1.B1-X21-X21.4M,A02,K1.B1,X21-X21.4M,Terminal_Point,1,0,0,0,1,0,0
1903,=Q01+K1.B1-K7:11,Q01+K1.B1-K7,Q01,K1.B1,K7,Unknown,11,0,0,0,0,0,0
1904,=A02+K1.B1-X21-X21.4F:1,A02+K1.B1-X21-X21.4F,A02,K1.B1,X21-X21.4F,Terminal_Point,1,0,0,0,1,0,0
1905,=A02+K1.B1-X21-X21.4M:2,A02+K1.B1-X21-X21.4M,A02,K1.B1,X21-X21.4M,Terminal_Point,2,0,0,0,1,0,0
1907,=Q01+K1.B1-K7:A2,Q01+K1.B1-K7,Q01,K1.B1,K7,Unknown,A2,0,0,0,0,0,0
1909,=Q01+K1.B1-A9:4,Q01+K1.B1-A9,Q01,K1.B1,A9,Unknown,4,0,0,0,0,0,0
1910,=Q01+K1.B1-K7:A1,Q01+K1.B1-K7,Q01,K1.B1,K7,Unknown,A1,0,0,0,0,0,0
1911,=Q01+K1.B1-K6:A2,Q01+K1.B1-K6,Q01,K1.B1,K6,Unknown,A2,0,0,0,0,0,0
1913,=A02+K1.B1-X21-X21.4M:3,A02+K1.B1-X21-X21.4M,A02,K1.B1,X21-X21.4M,Terminal_Point,3,0,0,0,1,0,0
1915,=A02+K1.B1-X21-X21.4M:4,A02+K1.B1-X21-X21.4M,A02,K1.B1,X21-X21.4M,Terminal_Point,4,0,0,0,1,0,0
1918,=A02+K1.B1-X21-X21.4F:4,A02+K1.B1-X21-X21.4F,A02,K1.B1,X21-X21.4F,Terminal_Point,4,0,0,0,1,0,0
1919,=A02+K1.B1-X21-X21.4M:5,A02+K1.B1-X21-X21.4M,A02,K1.B1,X21-X21.4M,Terminal_Point,5,0,0,0,1,0,0
1921,=Q01+K1.B1-K6:11,Q01+K1.B1-K6,Q01,K1.B1,K6,Unknown,11,0,0,0,0,0,0
1922,=A02+K1.B1-X21-X21.4F:5,A02+K1.B1-X21-X21.4F,A02,K1.B1,X21-X21.4F,Terminal_Point,5,0,0,0,1,0,0
1924,=A02+K1.B1-K20:63,A02+K1.B1-K20,A02,K1.B1,K20,Unknown,63,0,0,0,0,0,0
1925,=Q01+I1-W426,Q01+I1-W426,Q01,I1,W426,Unknown,,0,0,0,0,0,0
1928,=Q01+K1.B1-X9:42:2,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,42:2,0,0,0,0,0,0
1929,=Q01+S1-M2:BN,Q01+S1-M2,Q01,S1,M2,Unknown,BN,0,0,0,0,0,0
1931,=Q01+S1-M2:GY,Q01+S1-M2,Q01,S1,M2,Unknown,GY,0,0,0,0,0,0
1935,=Q01+S1-M2:BU,Q01+S1-M2,Q01,S1,M2,Unknown,BU,0,0,0,0,0,0
1937,=Q01+K1.B1-K7:14,Q01+K1.B1-K7,Q01,K1.B1,K7,Unknown,14,0,0,0,0,0,0
1938,=A02+K1.B1-X21-X21.4F:2,A02+K1.B1-X21-X21.4F,A02,K1.B1,X21-X21.4F,Terminal_Point,2,0,0,0,1,0,0
1940,=Q01+K1.B1-A9:15,Q01+K1.B1-A9,Q01,K1.B1,A9,Unknown,15,0,0,0,0,0,0
1941,=Q01+K1.B1-A9:5,Q01+K1.B1-A9,Q01,K1.B1,A9,Unknown,5,0,0,0,0,0,0
1942,=Q01+K1.B1-K6:A1,Q01+K1.B1-K6,Q01,K1.B1,K6,Unknown,A1,0,0,0,0,0,0
1944,=Q01+K1.B1-R11:2,Q01+K1.B1-R11,Q01,K1.B1,R11,Unknown,2,0,0,0,0,0,0
1945,=Q01+K1.B1-R11:1,Q01+K1.B1-R11,Q01,K1.B1,R11,Unknown,1,0,0,0,0,0,0
1946,=A02+K1.B1-X21-X21.4F:3,A02+K1.B1-X21-X21.4F,A02,K1.B1,X21-X21.4F,Terminal_Point,3,0,0,0,1,0,0
1947,=Q01+K1.B1-A9:9,Q01+K1.B1-A9,Q01,K1.B1,A9,Unknown,9,0,0,0,0,0,0
1949,=Q01+S1-M2:WH,Q01+S1-M2,Q01,S1,M2,Unknown,WH,0,0,0,0,0,0
1951,=Q01+S1-M2:PK,Q01+S1-M2,Q01,S1,M2,Unknown,PK,0,0,0,0,0,0
1953,=A02+K1.B1-K20:64,A02+K1.B1-K20,A02,K1.B1,K20,Unknown,64,0,0,0,0,0,0
1954,=Q01+K1.B1-K6:14,Q01+K1.B1-K6,Q01,K1.B1,K6,Unknown,14,0,0,0,0,0,0
1956,=Q01+K1.B1-X9:41:3,Q01+K1.B1-X9,Q01,K1.B1,X9,Terminal_Point,41:3,0,0,0,0,0,0
1957,=Q01+K1.B1-A9:10,Q01+K1.B1-A9,Q01,K1.B1,A9,Unknown,10,0,0,0,0,0,0
1959,=A02+K1.B1-X21-X21.4M:6,A02+K1.B1-X21-X21.4M,A02,K1.B1,X21-X21.4M,Terminal_Point,6,0,0,0,1,0,0
1960,=Q01+S1-B2:1,Q01+S1-B2,Q01,S1,B2,Unknown,1,0,0,0,0,0,0
1962,=A02+K1.B1-X21-X21.4F:6,A02+K1.B1-X21-X21.4F,A02,K1.B1,X21-X21.4F,Terminal_Point,6,0,0,0,1,0,0
1963,=A02+K1.B1-X21-X21.4M:7,A02+K1.B1-X21-X21.4M,A02,K1.B1,X21-X21.4M,Terminal_Point,7,0,0,0,1,0,0
1964,=Q01+S1-B2:2,Q01+S1-B2,Q01,S1,B2,Unknown,2,0,0,0,0,0,0
1966,=A02+K1.B1-X21-X21.4F:7,A02+K1.B1-X21-X21.4F,A02,K1.B1,X21-X21.4F,Terminal_Point,7,0,0,0,1,0,0
1967,=A02+K1.B1-X21-X21.4M:8,A02+K1.B1-X21-X21.4M,A02,K1.B1,X21-X21.4M,Terminal_Point,8,0,0,0,1,0,0
1968,=Q01+S1-B2:3,Q01+S1-B2,Q01,S1,B2,Unknown,3,0,0,0,0,0,0
1969,=Q01+K1.B1-A9:2,Q01+K1.B1-A9,Q01,K1.B1,A9,Unknown,2,0,0,0,0,0,0
1970,=A02+K1.B1-X21-X21.4F:8,A02+K1.B1-X21-X21.4F,A02,K1.B1,X21-X21.4F,Terminal_Point,8,0,0,0,1,0,0
1971,=A02+K1.B1-X21-X21.4M:9,A02+K1.B1-X21-X21.4M,A02,K1.B1,X21-X21.4M,Terminal_Point,9,0,0,0,1,0,0
1972,=Q01+S1-B2:4,Q01+S1-B2,Q01,S1,B2,Unknown,4,0,0,0,0,0,0
1973,=Q01+K1.B1-A9:1,Q01+K1.B1-A9,Q01,K1.B1,A9,Unknown,1,0,0,0,0,0,0
1974,=A02+K1.B1-X21-X21.4F:9,A02+K1.B1-X21-X21.4F,A02,K1.B1,X21-X21.4F,Terminal_Point,9,0,0,0,1,0,0
1975,=A02+K1.B1-X21-X21.4M:10,A02+K1.B1-X21-X21.4M,A02,K1.B1,X21-X21.4M,Terminal_Point,10,0,0,0,1,0,0
1976,=Q01+S1-B2:5,Q01+S1-B2,Q01,S1,B2,Unknown,5,0,0,0,0,0,0
1977,=Q01+K1.B1-A9:3,Q01+K1.B1-A9,Q01,K1.B1,A9,Unknown,3,0,0,0,0,0,0
1978,=A02+K1.B1-X21-X21.4F:10,A02+K1.B1-X21-X21.4F,A02,K1.B1,X21-X21.4F,Terminal_Point,10,0,0,0,1,0,0
1979,=Q01+I1-W368,Q01+I1-W368,Q01,I1,W368,Unknown,,0,0,0,0,0,0
1980,=Q01+S1-B2:CASE,Q01+S1-B2,Q01,S1,B2,Unknown,CASE,0,0,0,0,0,0
1981,=Q01+I1-W330,Q01+I1-W330,Q01,I1,W330,Unknown,,0,0,0,0,0,0
1983,=Q01+K1-W367,Q01+K1-W367,Q01,K1,W367,Unknown,,0,0,0,0,0,0
1985,=A02+K1.B1-X20-X20.1M:3,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,3,0,0,0,1,0,0
1986,=A02+S1-A21-X1:3,A02+S1-A21-X1,A02,S1,A21-X1,Unknown,3,0,0,0,0,0,0
1987,=Q01+K1.B1-A7:13,Q01+K1.B1-A7,Q01,K1.B1,A7,Unknown,13,0,0,0,0,0,0
1988,=A02+K1.B1-X20-X20.1F:3,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,3,0,0,0,1,0,0
1989,=A02+K1.B1-X20-X20.1M:4,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,4,0,0,0,1,0,0
1990,=A02+S1-A21-X1:4,A02+S1-A21-X1,A02,S1,A21-X1,Unknown,4,0,0,0,0,0,0
